MBUU,"Malibu Boats, Inc.",56.99,1180872465.04,n/a,2014,Capital Goods,Marine Transportation
MTW,"Manitowoc Company, Inc. (The)",11.11,383946134.88,n/a,n/a,Capital Goods,Construction/Ag Equipment/Trucks
MPX,Marine Products Corporation,15.42,522254182.08,n/a,n/a,Capital Goods,Marine Transportation
MAS,Masco Corporation,53.67,14044145069.97,n/a,n/a,Capital Goods,Industrial Specialties
MCFT,"MasterCraft Boat Holdings, Inc.",21.66,410507641.08,n/a,2015,Capital Goods,Marine Transportation
MTRN,Materion Corporation,58.3,1185078908.2,n/a,n/a,Capital Goods,Industrial Specialties
MATW,Matthews International Corporation,26.73,849788692.83,n/a,1994,Capital Goods,Metal Fabrications
MEC,"Mayville Engineering Company, Inc.",11.02,221054477.8,n/a,2019,Capital Goods,Industrial Specialties
MRCY,Mercury Systems Inc,71.22,3988599324.84,n/a,1998,Capital Goods,Electrical Products
MTH,Meritage Corporation,90.15,3390733249.05,n/a,n/a,Capital Goods,Homebuilding
MTOR,"Meritor, Inc.",26.4,1909026688.8,n/a,n/a,Capital Goods,Auto Parts:O.E.M.
MLAB,"Mesa Laboratories, Inc.",271.76,1391045139.28,n/a,n/a,Capital Goods,Industrial Machinery/Components
MEI,"Methode Electronics, Inc.",35.02,1314291424.76,n/a,n/a,Capital Goods,Electrical Products
MTD,"Mettler-Toledo International, Inc.",1150.04,27364699232.52,n/a,1997,Capital Goods,Biotechnology: Laboratory Analytical Instruments
MVIS,"Microvision, Inc.",2.31,338197652.1,n/a,1996,Capital Goods,Industrial Machinery/Components
MICT,"MICT, Inc.",1.61,107841739.67,n/a,n/a,Capital Goods,Electrical Products
MLR,"Miller Industries, Inc.",33.39,380828576.52,n/a,n/a,Capital Goods,Construction/Ag Equipment/Trucks
MIND,"MIND Technology, Inc.",2.2399,27286983.6967,n/a,1994,Capital Goods,Industrial Machinery/Components
MINDP,"MIND Technology, Inc.",18.735,0,n/a,n/a,Capital Goods,Industrial Machinery/Components
MSON,"MISONIX, Inc.",13.94,242245807.12,n/a,1992,Capital Goods,Medical Specialities
MKSI,"MKS Instruments, Inc.",137.98,7607815402.24,n/a,1999,Capital Goods,Industrial Machinery/Components
MOD,Modine Manufacturing Company,10.92,558532228.8,n/a,n/a,Capital Goods,Auto Parts:O.E.M.
MPAA,"Motorcar Parts of America, Inc.",20.12,383288957.64,n/a,n/a,Capital Goods,Auto Parts:O.E.M.
MRC,MRC Global Inc.,5.78,475341379.54,n/a,2012,Capital Goods,Industrial Machinery/Components
