TELL,Tellurian Inc.,1.49,492391905.34,n/a,n/a,Energy,Oil & Gas Production
TGC,"Tengasco, Inc.",1.18,12607612.06,n/a,n/a,Energy,Oil & Gas Production
TTI,"Tetra Technologies, Inc.",0.8107,102129333.3896,n/a,n/a,Energy,Oil & Gas Production
TPL,Texas Pacific Land Trust,609.92,4730634667.52,n/a,n/a,Energy,Oil & Gas Production
THR,"Thermon Group Holdings, Inc.",14.14,469171591.28,n/a,2011,Energy,Industrial Machinery/Components
TRCH,"Torchlight Energy Resources, Inc.",0.3834,38202418.0602,n/a,n/a,Energy,Oil & Gas Production
TOT,Total SE,42.14,110774510226.66,n/a,n/a,Energy,Oil & Gas Production
TPIC,"TPI Composites, Inc.",40.23,1437852223.08,n/a,2016,Energy,Industrial Machinery/Components
TAT,Transatlantic Petroleum Ltd,0.2639,20144953.4923,n/a,n/a,Energy,Oil & Gas Production
TGA,TransGlobe Energy Corporation,0.5054,36662762.6834,n/a,n/a,Energy,Oil & Gas Production
RIG,Transocean Ltd.,1.85,1137954058.7,n/a,n/a,Energy,Oil & Gas Production
TREC,Trecora Resources,6.77,168012396.61,n/a,n/a,Energy,Integrated oil Companies
USEG,U.S. Energy Corp.,4.04,11779242.16,n/a,n/a,Energy,Oil & Gas Production
USWS,"U.S. Well Services, Inc.",0.4041,29931401.7054,n/a,2017,Energy,Oilfield Services/Equipment
USWSW,"U.S. Well Services, Inc.",0.0277,0,n/a,2017,Energy,Oilfield Services/Equipment
EGY,"VAALCO Energy, Inc. ",1.6,91929822.4,n/a,n/a,Energy,Oil & Gas Production
VLO,Valero Energy Corporation,53.77,21926826198.09,n/a,n/a,Energy,Integrated oil Companies
VET,Vermilion Energy Inc.,4.01,634783000,n/a,n/a,Energy,Oil & Gas Production
VTNR,"Vertex Energy, Inc",0.75,34166130.75,n/a,n/a,Energy,Integrated oil Companies
VNOM,Viper Energy Partners LP,11.2,1776008942.4,n/a,2014,Energy,Oil & Gas Production
VIST,"Vista Oil & Gas, S.A.B. de C.V.",2.65,232280057.8,n/a,2019,Energy,Oil & Gas Production
VOC,VOC Energy Trust,2.18,37060000,n/a,2011,Energy,Oil & Gas Production
WTI,"W&T Offshore, Inc.",1.96,277885503.28,n/a,2005,Energy,Oil & Gas Production
HCC,"Warrior Met Coal, Inc.",17.42,891663586.58,n/a,2017,Energy,Coal Mining
WPRT,Westport Fuel Systems Inc,3.94,539939483.32,n/a,n/a,Energy,Industrial Machinery/Components
WLL,Whiting Petroleum Corporation,22.64,861479394.4,n/a,2020,Energy,Oil & Gas Production
WWD,"Woodward, Inc.",111.83,7022054857.24,n/a,n/a,Energy,Industrial Machinery/Components
INT,World Fuel Services Corporation,28.42,1804726271.6,n/a,n/a,Energy,Oil Refining/Marketing
WPX,"WPX Energy, Inc.",7.12,3994621247.2,n/a,2011,Energy,Oil & Gas Production
YPF,YPF Sociedad Anonima,5.03,1978363348.79,n/a,1993,Energy,Integrated oil Companies
